url,name,UserCount,PullRequests,description,created_at
https://api.github.com/repos/antelopeusersgroup/antelope_contrib,antelope_contrib,13,42,"Contributed code for the Antelope Environmental Monitoring System from BRTT, Inc. (http://www.brtt.com)","2009-03-08 13:00:59"
https://api.github.com/repos/ukoethe/vigra,vigra,15,56,"a generic C++ library for image analysis","2011-07-05 23:34:57"
https://api.github.com/repos/hibernate/hibernate-tools,hibernate-tools,16,38,"Code generation, reverse engineering, ant task and more tools for Hibernate Core","2011-03-09 00:34:23"
https://api.github.com/repos/SpringSource/spring-net,spring-net,79,40,"Spring Framework for .NET","2011-08-12 09:48:25"
https://api.github.com/repos/opscode-cookbooks/yum,yum,26,56,"Development repository for Opscode Cookbook yum","2012-03-14 10:24:10"
https://api.github.com/repos/sonatype/nexus-maven-plugins,nexus-maven-plugins,30,41,"Nexus Maven Plugins","2012-06-14 05:46:18"
https://api.github.com/repos/symfony-cmf/SimpleCmsBundle,SimpleCmsBundle,27,55,"A more-than-simple cms based on the cmf components","2012-05-21 09:02:27"
https://api.github.com/repos/plasmodic/ecto,ecto,10,45,"ecto is a dynamically configurable Directed Acyclic processing Graph (DAG) framework.","2011-05-26 13:40:27"
https://api.github.com/repos/causes/mock_redis,mock_redis,39,52,"Mock Redis gem for Ruby","2011-07-07 12:10:29"
https://api.github.com/repos/4teamwork/izug.basetheme,izug.basetheme,14,65,,"2012-03-30 03:05:15"
https://api.github.com/repos/urug/urug.github.com,urug.github.com,30,25,"URUG Website","2011-03-03 10:12:40"
https://api.github.com/repos/praekelt/praekelt-central,praekelt-central,11,30,"Praekelt Central","2012-07-18 04:03:19"
https://api.github.com/repos/sonian/elasticsearch-jetty,elasticsearch-jetty,27,29,,"2011-09-12 09:35:14"
https://api.github.com/repos/vimpr/vimperator-plugins,vimperator-plugins,24,35,"for Vimperator plugins","2010-10-22 09:07:47"
https://api.github.com/repos/xwiki/xwiki-enterprise,xwiki-enterprise,17,48,,"2011-03-08 08:44:05"
https://api.github.com/repos/codeforamerica/cfawp2012,cfawp2012,61,48,"Wordpress template for CfA site redesign","2010-12-10 10:27:42"
https://api.github.com/repos/neo4j/manual,manual,23,33,"The Neo4j Graph Database Manual","2011-04-07 01:15:25"
https://api.github.com/repos/umbraco/Umbraco-4-Localization,Umbraco-4-Localization,12,63,"Umbraco 4 Localization Contribution","2012-07-17 22:47:08"
https://api.github.com/repos/msgpack/msgpack,msgpack,21,56,"MessagePack is an extremely efficient object serialization library. It's like JSON, but very fast and small.","2010-03-18 18:08:43"
https://api.github.com/repos/jenkinsci/jclouds-plugin,jclouds-plugin,313,48,"Jenkins jclouds plugin","2010-12-13 11:08:29"
https://api.github.com/repos/enyojs/sampler,sampler,33,44,"Enyo 2.0 Sampler app","2012-06-27 18:50:17"
https://api.github.com/repos/plone/plone.api,plone.api,230,55,"A Plone API","2012-02-24 15:53:25"
https://api.github.com/repos/r888888888/danbooru,danbooru,18,30,"taggable image board","2010-02-04 10:59:27"
https://api.github.com/repos/JFrogDev/build-info,build-info,12,28,"Artifactory's open integration layer for CI build servers","2011-02-20 14:33:55"
https://api.github.com/repos/ibr-alg/wiselib,wiselib,13,34,"A generic algorithms library for heterogeneous, distributed, embedded systems.","2011-07-19 09:04:29"
https://api.github.com/repos/rails/sprockets-rails,sprockets-rails,32,51,"Sprockets Rails integration","2011-05-22 08:56:05"
https://api.github.com/repos/CakeDC/search,search,17,67,"Search Plugin for CakePHP","2010-02-22 06:46:11"
https://api.github.com/repos/thoughtbot/flutie,flutie,41,21,"style defaults","2009-07-22 12:18:28"
https://api.github.com/repos/plone/plone.app.multilingual,plone.app.multilingual,235,35,"Plone multilingual plugin","2011-06-29 23:55:35"
https://api.github.com/repos/Pylons/waitress,waitress,14,28,"WSGI server","2011-12-16 21:58:21"
https://api.github.com/repos/DCPUTeam/DCPUToolchain,DCPUToolchain,11,48,"The code repository for the DCPU-16 Toolchain.  Yes, we moved to GitHub.","2012-04-15 19:50:13"
https://api.github.com/repos/railsgirls/railsgirls.github.com,railsgirls.github.com,65,94,"Rails Girls Guides","2012-04-18 07:28:59"
https://api.github.com/repos/opscode-cookbooks/passenger_apache2,passenger_apache2,26,23,"Development repository for Opscode Cookbook passenger_apache2","2012-03-14 10:36:25"
https://api.github.com/repos/neo4j/packaging,packaging,25,45,"Neo4j Graph Database - Packaging project","2011-04-07 01:12:40"
https://api.github.com/repos/collectiveidea/tinder,tinder,12,29,"Tinder is a Ruby API for interfacing with Campfire, the 37Signals chat application.","2008-02-09 09:18:23"
https://api.github.com/repos/whiteoctober/WhiteOctoberPagerfantaBundle,WhiteOctoberPagerfantaBundle,13,44,"Bundle to use Pagerfanta with Symfony2.","2011-04-26 09:57:47"
https://api.github.com/repos/blackberry-webworks/webplatform-framework,webplatform-framework,18,20,,"2012-01-31 06:47:19"
https://api.github.com/repos/droolsjbpm/droolsjbpm-integration,droolsjbpm-integration,37,68,"Drools and jBPM integration with seam, spring, camel, ...","2011-02-14 05:02:11"
https://api.github.com/repos/UnionOfRAD/li3_quality,li3_quality,12,44,"This plugin adds code quality assurance to your Lithium toolbelt.","2011-07-24 10:02:21"
https://api.github.com/repos/vokalinteractive/CoreDataManager-iOS,CoreDataManager-iOS,11,25,,"2012-08-05 17:18:13"
https://api.github.com/repos/zkoss/zk,zk,17,45,"ZK is a highly productive Java framework for building amazing enterprise web and mobile applications","2011-05-20 01:25:18"
https://api.github.com/repos/opscode-cookbooks/application,application,26,30,"Development repository for Opscode Cookbook application","2012-03-14 10:27:25"
https://api.github.com/repos/saltstack/salt-states,salt-states,10,27,"Collection of salt state files for use and testing","2011-08-28 18:07:16"
https://api.github.com/repos/saltstack/salt-contrib,salt-contrib,18,51,"Salt Module Contributions","2011-11-20 20:24:03"
https://api.github.com/repos/jenkinsci/promoted-builds-plugin,promoted-builds-plugin,317,31,"Jenkins promoted-builds plugin","2010-12-12 20:51:37"
https://api.github.com/repos/99designs/agent99,agent99,21,33,"An IRC bot with a RESTful HTTP interface, built on Ruby and EventMachine.","2012-04-18 18:54:44"
https://api.github.com/repos/plone/Products.TinyMCE,Products.TinyMCE,234,63,"TinyMCE integration for Plone","2011-11-20 11:05:55"
https://api.github.com/repos/onyx-intl/boox-opensource,boox-opensource,17,23,"Open source projects for the Boox ebook reader.","2010-10-08 21:19:21"
https://api.github.com/repos/plone/Products.Archetypes,Products.Archetypes,234,31,None,"2011-09-28 16:20:04"
https://api.github.com/repos/hubiquitus/hubiquitus4j,hubiquitus4j,13,48,"An implementation of the Hubiquitus server-side components for the Java platform","2012-01-18 06:58:50"
https://api.github.com/repos/symfony-cmf/ContentBundle,ContentBundle,32,67,"Provides some basic document classes and controllers for modeling content","2011-06-08 00:47:09"
https://api.github.com/repos/digital-science/baton,baton,29,23,"Server orchestration framework","2012-04-03 01:31:57"
https://api.github.com/repos/camptocamp/puppet-apt,puppet-apt,15,40,"apt configuration puppet module","2009-02-27 04:11:51"
https://api.github.com/repos/sonatype/nexus-capabilities-plugin,nexus-capabilities-plugin,28,24,,"2011-12-07 12:56:13"
https://api.github.com/repos/b3c/MAF2,MAF2,19,23,,"2012-03-07 23:42:00"
https://api.github.com/repos/neo4j/java-rest-binding,java-rest-binding,22,21,"Java Bindings for the Neo4J Server REST API, providing an implementation of GraphDatabaseService","2011-09-27 03:25:47"
https://api.github.com/repos/Kunstmaan/KunstmaanAdminListBundle,KunstmaanAdminListBundle,17,80,"The KunstmaanAdminListBundle for Symfony 2 is part of the bundles we use to build custom and flexible applications at Kunstmaan. You have to install this bundle in order to work with lists in the administrator area.","2011-11-24 06:59:45"
https://api.github.com/repos/Kunstmaan/KunstmaanMediaPagePartBundle,KunstmaanMediaPagePartBundle,18,23,"The KunstmaanMediaPagePartBundle is a pagepart that can be used on the KunstmaanPagePartBundle. It is a separate bundle to prevent a tight coupling between the KunstmaanPagePartBundle and the KunstmaanMediaBundle.","2012-01-26 07:32:43"
https://api.github.com/repos/Kunstmaan/KunstmaanViewBundle,KunstmaanViewBundle,17,60,"The KunstmaanViewBundle for Symfony 2 is part of the bundles we use to build custom and flexible applications at Kunstmaan. You have to install this bundle in order to display the contents of nodes on the front of the website.","2012-01-12 07:11:17"
https://api.github.com/repos/rackspace/python-cloudfiles,python-cloudfiles,19,40,"Python language bindings for Cloud Files API","2009-06-26 07:46:58"
https://api.github.com/repos/alphagov/imminence,imminence,93,64,""Find My Nearest" API and management tools","2011-08-02 23:52:34"
https://api.github.com/repos/ajaxorg/jsDAV,jsDAV,29,34,"jsDAV allows you to easily add WebDAV support to a NodeJS application. jsDAV is meant to cover the entire standard, and attempts to allow integration using an easy to understand API.","2010-09-14 23:21:50"
https://api.github.com/repos/opscode-cookbooks/openldap,openldap,26,24,"Development repository for Opscode Cookbook openldap","2012-03-14 10:35:53"
https://api.github.com/repos/snoplus/snogoggles,snogoggles,83,26,"SNO+ Viewer","2012-02-16 11:34:27"
https://api.github.com/repos/yast/yast-packager,yast-packager,27,24,"YaST module packager","2012-05-18 01:25:23"
https://api.github.com/repos/exoplatform/calendar,calendar,14,37,"eXo Calendar","2012-05-24 13:06:21"
https://api.github.com/repos/siq/gloss,gloss,25,37,"a Javascript UI framework","2012-04-15 10:06:22"
https://api.github.com/repos/collective/collective.polls,collective.polls,322,24,"A content type, workflow, and portlet for conducting online polls, for  anonymous and logged-in users","2011-12-05 16:04:00"
https://api.github.com/repos/sonata-project/SonataFormatterBundle,SonataFormatterBundle,10,23,"Text Formatter Bundle","2011-09-18 13:01:46"
https://api.github.com/repos/12spokes/tandem,tandem,11,68,"A simple Rails plugin that brings basic CMS functionality to any app.  Just drop it in and go.","2010-03-05 14:58:06"
https://api.github.com/repos/playhaven/sdk-ios,sdk-ios,36,30,"Add dynamic web-based content to your app, see README.mdown for more details.","2011-04-25 15:32:13"
https://api.github.com/repos/basho/riak_pipe,riak_pipe,14,71,"Riak Pipelines","2011-04-19 06:20:06"
https://api.github.com/repos/ucb-bar/chisel,chisel,40,51,,"2012-02-08 13:47:57"
https://api.github.com/repos/oreillymedia/docbook2asciidoc,docbook2asciidoc,10,26,"XSL for transforming DocBook to AsciiDoc","2012-02-23 08:05:02"
https://api.github.com/repos/akka/akka.github.com,akka.github.com,10,28,"The akka.io site","2012-03-02 07:40:36"
https://api.github.com/repos/FallenMoonNetwork/CanaryRecode,CanaryRecode,19,27,"CanaryMod Recode Repository","2012-06-17 09:42:13"
https://api.github.com/repos/quattor/quattor.github.com,quattor.github.com,10,48,"Quattor Project Documentation","2012-03-20 07:50:40"
https://api.github.com/repos/opscode-cookbooks/database,database,26,48,"Development repository for Opscode Cookbook database","2012-03-14 10:29:25"
https://api.github.com/repos/FallenMoonNetwork/CanaryLib,CanaryLib,19,23,,"2012-06-17 09:45:10"
https://api.github.com/repos/Normation/cf-clerk,cf-clerk,11,25,,"2011-10-06 10:24:42"
https://api.github.com/repos/walmartlabs/lumbar,lumbar,60,28,"Modular javascript build tool","2011-06-13 19:50:48"
https://api.github.com/repos/basho/riaknostic,riaknostic,19,28,"A diagnostic tool for Riak installations, to find common errors asap","2011-04-20 06:54:02"
https://api.github.com/repos/jenkinsci/github-plugin,github-plugin,313,31,"Jenkins github plugin","2010-12-12 20:35:14"
https://api.github.com/repos/mindsnacks/Zinc,Zinc,19,22,"Asset distribution system for mobile clients.","2012-02-29 16:52:38"
https://api.github.com/repos/rackspace/wadl-tools,wadl-tools,13,48,,"2011-10-31 13:21:45"
https://api.github.com/repos/4teamwork/ftw.table,ftw.table,14,21,"Table generator utility for use within zope.","2011-03-25 08:54:50"
https://api.github.com/repos/doctrine/couchdb-odm,couchdb-odm,13,52,"A Document Mapper based on CouchDB","2010-09-18 00:37:23"
https://api.github.com/repos/xebialabs/community-plugins,community-plugins,13,34,"Welcome to the Deployit community plugin repository on github!","2011-09-20 22:58:43"
https://api.github.com/repos/jenkinsci/perforce-plugin,perforce-plugin,317,31,"Jenkins perforce plugin","2010-12-12 20:51:46"
https://api.github.com/repos/SpringSource/spring-data-commons,spring-data-commons,87,40,"Spring Data Commons. Interfaces and code shared between the various datastore specific implementations.","2010-11-11 11:19:31"
https://api.github.com/repos/TheMuppets/proprietary_vendor_widevine,proprietary_vendor_widevine,12,21,,"2012-07-10 15:59:20"
https://api.github.com/repos/mozfr/transvision,transvision,10,30,"Transvision python and php source code","2012-04-21 14:04:20"
https://api.github.com/repos/mozilla-services/metlog-py,metlog-py,11,26,"Python library for Services metrics logging","2011-10-12 18:49:44"
https://api.github.com/repos/aeolusproject/aeolus-configure,aeolus-configure,40,21,"Puppet configuration tools for the Aeolus Project.","2011-10-10 05:21:12"
https://api.github.com/repos/OpenMRS/openmrs-module-reporting,openmrs-module-reporting,33,50,"Reporting module in openmrs","2012-06-19 03:53:09"
https://api.github.com/repos/puppetlabs/puppetlabs-nodejs,puppetlabs-nodejs,74,42,,"2012-04-05 12:19:54"
https://api.github.com/repos/mozilla/123done,123done,31,32,"An example application that demonstrates the use of Persona","2012-04-26 09:53:43"
https://api.github.com/repos/GiveCampUK/GiveCRM,GiveCRM,13,72,"GiveCRM is a quality open-source CRM, designed for charities. The aim is to be incredibly straightforward to get started and use, with the added bonus of being free.","2011-10-21 09:30:32"
https://api.github.com/repos/phpcr/phpcr-api-tests,phpcr-api-tests,17,82,"Functional testing for the PHPCR API for all php implementations.","2009-07-10 05:18:11"
https://api.github.com/repos/mysociety/mapit,mapit,22,20,"A web service to map postcodes to administrative boundaries and more","2010-06-22 07:36:01"
https://api.github.com/repos/urbanairship/phonegap-ua-push,phonegap-ua-push,64,23,"Urban Airship integration with Phonegap 2.0","2012-08-07 17:32:01"
https://api.github.com/repos/recurly/recurly-client-ruby,recurly-client-ruby,10,57,"A Ruby API wrapper for Recurly. Super Simple Subscription billing.","2009-11-22 10:32:14"
https://api.github.com/repos/edgecase/vim-config,vim-config,35,21,"This is the Vim configuration we use for Pairing at EdgeCase, and most EC-ers on their personal machines.","2011-03-30 11:29:08"
https://api.github.com/repos/shoes/shoesrb.com,shoesrb.com,16,26,"A new website for Shoes","2012-03-15 13:32:08"
https://api.github.com/repos/kohana/minion,minion,12,45,"Everyone loves having a minion they can boss around","2010-12-24 06:49:51"
https://api.github.com/repos/Netflix/netflix.github.com,netflix.github.com,44,62,,"2012-01-30 15:50:10"
https://api.github.com/repos/geosolutions-it/geoserver-manager,geoserver-manager,11,40,"GeoSolutions super-simple Java client library for GeoServer","2011-05-08 12:57:00"
https://api.github.com/repos/Ilastik/volumina,volumina,21,20,"volume slicer and editor","2011-07-05 05:34:09"
https://api.github.com/repos/plone/plone.app.dexterity,plone.app.dexterity,234,34,"The Dexterity content type system for Plone","2011-09-19 15:04:21"
https://api.github.com/repos/soundcloud/large-hadron-migrator,large-hadron-migrator,92,24,"online schema change tool","2011-05-04 00:52:09"
https://api.github.com/repos/alphagov/licence-finder,licence-finder,90,42,,"2012-04-26 01:16:24"
https://api.github.com/repos/wet-boew/wet-boew-ssi,wet-boew-ssi,36,20,"SSI variant of the Web Experience Toolkit (WET)","2012-05-30 14:45:21"
https://api.github.com/repos/zynga/jasy,jasy,10,60,"A powerful Python3 based Web Tooling Framework.","2011-03-16 05:36:55"
https://api.github.com/repos/thoughtbot/kumade,kumade,48,56,"Heroku deploy tasks with test coverage","2011-08-02 09:58:31"
https://api.github.com/repos/feedhenry/Wufoo-Template,Wufoo-Template,21,34,"FeedHenry Wufoo Template App","2012-05-25 02:28:27"
https://api.github.com/repos/hybridgroup/kidsruby,kidsruby,26,64,"KidsRuby is a Ruby programming environment meant for kids to learn and have fun!","2011-01-21 17:12:10"
https://api.github.com/repos/rightscale/right_agent,right_agent,75,89,"Fundation code for RightNet agents","2011-05-31 09:30:47"
https://api.github.com/repos/JFXtras/jfxtras-labs,jfxtras-labs,16,36,"A project for experimental code that may someday appear in jfxtras.","2012-02-13 11:06:40"
https://api.github.com/repos/OPM/dune-cornerpoint,dune-cornerpoint,19,50,"DUNE module supporting grids in a corner-point format","2012-06-25 12:16:36"
https://api.github.com/repos/linkedin/dustjs-helpers,dustjs-helpers,13,24,"Helpers for dustjs-linkedin","2012-08-08 06:40:31"
https://api.github.com/repos/engineyard/engineyard-serverside,engineyard-serverside,11,47,,"2010-08-13 08:09:38"
https://api.github.com/repos/Jasig/sass-maven-plugin,sass-maven-plugin,17,28,"Maven Plugin to Compile SASS files into CSS","2012-04-30 04:08:27"
https://api.github.com/repos/forcedotcom/dataloader,dataloader,19,29,"apex data loader","2010-11-04 09:39:34"
https://api.github.com/repos/puppetlabs/puppetlabs-corosync,puppetlabs-corosync,75,45,"Sets up and manages Corosync.","2012-03-14 15:30:40"
https://api.github.com/repos/collective/icalendar,icalendar,320,43,,"2011-08-17 05:16:35"
https://api.github.com/repos/thoughtbot/neat,neat,50,44,"A fluid grid framework on top of Bourbon","2012-08-02 08:28:38"
https://api.github.com/repos/whiteoctober/Pagerfanta,Pagerfanta,12,74,"Pagination for PHP.","2011-04-26 09:55:28"
https://api.github.com/repos/Islandora/islandora_content_model_forms,islandora_content_model_forms,21,65,"Builds the association between content models, and forms build by the XML Form Builder.","2011-07-14 09:13:35"
https://api.github.com/repos/socialcast/socialcast-command-line,socialcast-command-line,29,21,"command line application to interact with the socialcast api","2010-06-11 11:51:42"
https://api.github.com/repos/heroku/heroku.jar,heroku.jar,13,20,"Java Wrapper for Heroku API","2011-10-17 13:35:37"
https://api.github.com/repos/aol/trigger,trigger,15,25,"Trigger is a robust network engineering toolkit written in Python designed for interfacing with network devices and managing network configuration and security policy. ","2012-02-28 12:57:00"
https://api.github.com/repos/perl6/ecosystem,ecosystem,118,26,"Perl 6 ecosystem -- modules and more","2010-08-27 09:45:09"
https://api.github.com/repos/mobify/mobify-client,mobify-client,33,37,"Mobify CLI and Tools for use with the Mobify.js Adaptation Framework","2012-06-01 14:28:08"
https://api.github.com/repos/zikula-modules/Scribite,Scribite,22,29,"Integrate WYSIWYG editors for Zikula and its modules. ","2010-07-29 21:47:08"
https://api.github.com/repos/opscode-cookbooks/openssh,openssh,26,28,"Development repository for Opscode Cookbook openssh","2012-03-14 10:17:44"
https://api.github.com/repos/excilys/gatling-highcharts,gatling-highcharts,11,29,"Highcharts based components for Gatling","2011-12-12 01:21:42"
https://api.github.com/repos/plone/plone.app.contenttypes,plone.app.contenttypes,236,28,"Dexterity-based content types for Plone","2011-11-06 15:04:17"
https://api.github.com/repos/mozilla/wiki-tests,wiki-tests,30,41,"Selenium Tests for Mozilla Wiki","2011-07-19 00:29:24"
https://api.github.com/repos/pusher/pusher-gem,pusher-gem,10,21,"Gem for adding Pusher support into your application","2010-02-04 03:39:28"
https://api.github.com/repos/elabs/serenade.js,serenade.js,13,33,"Client side MVC framework","2011-11-23 07:59:04"
https://api.github.com/repos/webos-internals/build,build,10,34,"Preware Builds","2012-03-21 15:00:15"
https://api.github.com/repos/puppetlabs/puppetlabs-f5,puppetlabs-f5,73,97,"Puppet Management of F5 Network Devices.","2011-07-20 06:11:58"
https://api.github.com/repos/rodreegez/powder,powder,10,63,"Makes Pow even easier. I mean really, really, ridiculously easy","2011-04-08 04:59:48"
https://api.github.com/repos/pentaho/modeler,modeler,32,43,"Pentaho Modeler","2011-09-02 11:02:17"
https://api.github.com/repos/rackspace/atlas-lb,atlas-lb,19,37,"GitHub Mirror of OpenStack Loadbalancing (Atlas) ","2011-07-12 13:24:43"
https://api.github.com/repos/rubygems/guides,guides,29,54,"An effort to provide awesome documentation for the RubyGems ecosystem.","2011-04-26 14:03:54"
https://api.github.com/repos/GroupCommerce/sdk.php,sdk.php,42,57,"Group Commerce SDK based on version 3 of the GC API","2011-12-19 09:48:00"
https://api.github.com/repos/racker/rackspace-monitoring-cli,rackspace-monitoring-cli,130,26,"Command line utility for Rackspace Cloud Monitoring (MaaS).","2011-12-11 14:26:21"
https://api.github.com/repos/mozilla/configman,configman,11,68,"the grand unified configuration system","2011-11-20 12:34:33"
https://api.github.com/repos/jenkinsci/parameterized-trigger-plugin,parameterized-trigger-plugin,307,45,"Jenkins parameterized-trigger plugin","2010-12-12 20:48:13"
https://api.github.com/repos/enthought/encore,encore,55,54,"A Collection of core-level utility modules for Enthought projects","2011-12-09 14:03:35"
https://api.github.com/repos/kossnocorp/pushbio,pushbio,17,29,"Change all your public profiles at once","2012-08-09 22:32:46"
https://api.github.com/repos/protalk/protalk,protalk,14,97,"An online community resource providing a central point of access to audio/ video content about programming","2012-07-23 01:47:06"
https://api.github.com/repos/HouseTrip/integrity,integrity,28,71,"Continuous Integration server","2012-02-08 05:54:14"
https://api.github.com/repos/jquery/api.jquery.com,api.jquery.com,11,76,"API Documentation for jQuery Core","2012-04-13 04:17:42"
https://api.github.com/repos/rails/journey,journey,20,37,"A router for rails","2011-08-31 16:43:56"
https://api.github.com/repos/foursquare/slashem,slashem,32,44,"A rogue-like DSL for querying SOLR","2011-08-17 12:39:15"
https://api.github.com/repos/jenkinsci/mercurial-plugin,mercurial-plugin,298,45,"Jenkins mercurial plugin","2010-12-12 20:49:17"
https://api.github.com/repos/sbt/sbt.github.com,sbt.github.com,15,24,"SBT's website","2011-11-08 03:16:38"
https://api.github.com/repos/alphagov/smokey,smokey,101,50,,"2011-11-15 23:47:24"
https://api.github.com/repos/alphagov/trade-tariff-frontend,trade-tariff-frontend,82,86,"A web application front end for use with the UK Trade Tariff API","2012-05-14 04:36:11"
https://api.github.com/repos/plataformatec/show_for,show_for,18,33,"Wrap your objects with a helper to easily show them","2009-12-15 02:24:16"
https://api.github.com/repos/symfony/MonologBundle,MonologBundle,13,38,"Symfony Monolog Bundle","2011-10-24 20:25:55"
https://api.github.com/repos/DIRACGrid/DIRACDocs,DIRACDocs,22,24,"Documentation for DIRAC","2011-04-20 06:56:38"
https://api.github.com/repos/Enrise/Glitch_Lib,Glitch_Lib,15,49,,"2011-05-19 02:56:15"
https://api.github.com/repos/DIRACGrid/VMDIRAC,VMDIRAC,22,33,"DIRAC VM module","2011-10-25 07:10:38"
https://api.github.com/repos/gem/nrml,nrml,13,72,"Natural hazards' Risk Markup Language","2011-12-15 00:31:13"
https://api.github.com/repos/Perl-Toolchain-Gang/ExtUtils-MakeMaker,ExtUtils-MakeMaker,13,25,"Perl module to make Makefiles and build modules (what backs Makefile.PL)","2010-08-31 11:38:04"
https://api.github.com/repos/projecthydra/hydra-head,hydra-head,17,75,"Hydra Repository Rails Engine (requires Rails3)","2011-03-10 20:48:12"
https://api.github.com/repos/thoughtbot/appraisal,appraisal,65,35,"A Ruby library for testing your library against different versions of dependencies.","2010-11-11 11:50:44"
https://api.github.com/repos/mysociety/whatdotheyknow-theme,whatdotheyknow-theme,22,24,"The Alaveteli theme for http://www.whatdotheyknow.com/","2011-06-13 22:48:38"
https://api.github.com/repos/recurly/recurly-client-python,recurly-client-python,16,25,"Recurly Python Client","2010-02-19 18:54:56"
https://api.github.com/repos/Connexions/rhaptos2.repo,rhaptos2.repo,19,66,"CNX temp location","2012-06-28 02:51:54"
https://api.github.com/repos/Imaginea/pancake-ios,pancake-ios,56,71,"Sugar on Pancake - SugarCRM client for IOS","2011-11-23 02:02:53"
https://api.github.com/repos/cookpad/chanko,chanko,61,31,"Extend rails application","2011-12-20 20:03:29"
https://api.github.com/repos/symfony/SwiftmailerBundle,SwiftmailerBundle,13,27,"Symfony Swiftmailer Bundle","2011-10-24 20:26:46"
https://api.github.com/repos/zilkey/active_hash,active_hash,19,26,"A readonly ActiveRecord-esque base class that lets you use a hash, a Yaml file or a custom file as the datasource","2009-07-21 16:03:40"
https://api.github.com/repos/iFixit/git-scripts,git-scripts,20,71,"User scripts for managing feature branches and hotfixes.","2012-01-19 15:56:30"
https://api.github.com/repos/bem/apw,apw,21,23,"APW (Arch-Plan-Workers) — is the core of the build system of `bem make/server` commands","2012-02-02 02:43:46"
https://api.github.com/repos/enthought/pyface,pyface,68,74,,"2011-04-18 13:32:06"
https://api.github.com/repos/enthought/enable,enable,65,56,,"2011-01-27 18:11:44"
https://api.github.com/repos/ezsystems/ezflow,ezflow,17,56,,"2010-10-19 11:47:51"
https://api.github.com/repos/Cumula/cumula-core,cumula-core,10,22,"Code less, make more with Cumula.","2011-06-05 15:15:00"
https://api.github.com/repos/jenkinsci/analysis-core-plugin,analysis-core-plugin,301,20,"Jenkins analysis-core plugin","2010-12-12 20:25:57"
https://api.github.com/repos/mozilla/webdev-bootcamp,webdev-bootcamp,21,25,"How to be a Web developer at Mozilla","2011-05-05 12:22:25"
https://api.github.com/repos/opscode/knife-windows,knife-windows,60,50,"Plugin for Chef's knife tool for working with Windows nodes","2011-03-04 08:30:51"
https://api.github.com/repos/apigee/usergrid-javascript-sdk,usergrid-javascript-sdk,36,23,"A Javascript SDK to help make Usergrid-powered HTML5 Apps","2012-08-02 09:02:01"
https://api.github.com/repos/artsy/artsy.github.com,artsy.github.com,45,22,"Art.sy Engineering","2012-01-05 15:31:22"
https://api.github.com/repos/plexinc/roku-client-public,roku-client-public,16,20,,"2011-08-25 12:50:19"
https://api.github.com/repos/gem/oq-eqcatalogue-tool,oq-eqcatalogue-tool,13,42,,"2012-03-02 00:31:26"
https://api.github.com/repos/id774/automaticruby,automaticruby,12,22,"Ruby General Automation Framework","2012-02-18 19:51:26"
https://api.github.com/repos/shogun-toolbox/shogun-data,shogun-data,10,22,"The Shogun Machine Learning Toolbox (Data Sets)","2011-03-25 09:49:15"
https://api.github.com/repos/fluidinfo/infomaniac,infomaniac,10,23,"A Firefox extension for Fluidinfo","2012-03-09 10:50:21"
https://api.github.com/repos/droolsjbpm/droolsjbpm-tools,droolsjbpm-tools,37,26,"Maven, ant, eclipse, ... plugins and support for Drools, jBPM and Guvnor functionality","2011-02-10 07:54:29"
https://api.github.com/repos/Obvious/pipette,pipette,20,31,"Stream and pipe utilities for Node","2012-06-06 08:10:31"
https://api.github.com/repos/inviqa/chef-magento,chef-magento,57,36,"Installs and Configures a Magento project","2012-07-16 14:29:34"
https://api.github.com/repos/CocoaPods/Xcodeproj,Xcodeproj,31,47,"Create and modify Xcode projects from Ruby.","2011-11-07 01:59:27"
https://api.github.com/repos/uzulla/yancha,yancha,10,73,"yancha is Yet Another Nerwork CHAt. (old name yairc)  by Hachioji.pm","2012-04-19 21:35:57"
https://api.github.com/repos/pistruiatul/hartapoliticii,hartapoliticii,16,21,"Harta Politicii din România","2012-01-14 11:31:29"
https://api.github.com/repos/sonatype/nexus-p2-repository-plugin,nexus-p2-repository-plugin,31,28,,"2011-06-06 05:20:38"
https://api.github.com/repos/leonardofl/radar_parlamentar,radar_parlamentar,16,21,"Processando votações legislativas.","2011-12-09 07:47:02"
https://api.github.com/repos/LISPmob/lispmob,lispmob,11,22,"LISP Mobile Node Implementation","2011-09-08 08:14:51"
https://api.github.com/repos/jenkinsci/email-ext-plugin,email-ext-plugin,311,72,"Jenkins email-ext plugin","2010-12-12 20:35:01"
https://api.github.com/repos/plone/planet.plone.org,planet.plone.org,150,31,,"2011-10-07 10:44:45"
https://api.github.com/repos/isis-project/BrowserServer,BrowserServer,24,28,"This is the web rendering process for the isis-browser.","2012-02-01 11:05:38"
https://api.github.com/repos/davehorsfall/hwdmediashare-language-files,hwdmediashare-language-files,22,53,,"2011-10-25 06:41:20"
https://api.github.com/repos/plainblack/Lacuna-Web-Client,Lacuna-Web-Client,11,50,"The pure javascript client for The Lacuna Expanse.","2010-09-15 12:56:26"
https://api.github.com/repos/alphagov/design-principles,design-principles,97,64,,"2012-03-16 02:05:10"
https://api.github.com/repos/symfony-cmf/symfony-cmf-website,symfony-cmf-website,32,25,"Website for the Symfony CMF","2010-07-29 12:58:21"
https://api.github.com/repos/droolsjbpm/jbpm-console-ng,jbpm-console-ng,36,51,,"2012-08-13 14:08:21"
